Symbol,·Ôµ¥Ä¥¼º_½Ã°¡(¿ø),·Ôµ¥Ä¥¼º_Á¾°¡(¿ø),·Ôµ¥Ä¥¼º_°Å·¡·®(ÁÖ),·Ôµ¥Ä¥¼º_PER(IFRS-¿¬°á),·Ôµ¥Ä¥¼º_¼ø¸Å¼ö¼ö·®(°³ÀÎ)(ÁÖ),·Ôµ¥Ä¥¼º_¼ø¸Å¼ö¼ö·®(±â°ü°è)(ÁÖ),·Ôµ¥Ä¥¼º_¼ø¸Å¼ö¼ö·®(¿Ü±¹ÀÎ°è)(ÁÖ)
2010-04-27,827000.0,829000.0,3757.0,126.46,1019,-1060,150
2010-04-28,825000.0,828000.0,1938.0,126.3,483,-2,-329
2010-04-29,823000.0,836000.0,1426.0,127.52,-786,680,92
2010-04-30,839000.0,856000.0,3239.0,130.57,-2442,39,2456
2010-05-03,854000.0,855000.0,739.0,130.42,-287,214,-38
2010-05-04,855000.0,857000.0,1664.0,130.73,-797,-28,1022
2010-05-06,848000.0,847000.0,1018.0,129.2,-109,288,-153
2010-05-07,845000.0,828000.0,2255.0,126.3,221,528,-713
2010-05-10,837000.0,832000.0,1079.0,126.91,-42,271,-236
2010-05-11,827000.0,826000.0,1236.0,126.0,-16,29,1
2010-05-12,833000.0,831000.0,1209.0,126.76,-356,6,133
2010-05-13,827000.0,842000.0,1489.0,128.44,-3,175,-47
2010-05-14,842000.0,828000.0,1274.0,126.3,415,-574,236
2010-05-17,825000.0,829000.0,1519.0,126.46,93,172,-350
2010-05-18,815000.0,834000.0,1174.0,127.22,-510,107,165
2010-05-19,824000.0,823000.0,1974.0,125.54,585,-47,-273
2010-05-20,815000.0,823000.0,1618.0,125.54,-483,367,-28
2010-05-24,815000.0,808000.0,1864.0,123.25,626,367,-846
2010-05-25,803000.0,769000.0,3072.0,117.3,-49,725,-464
2010-05-26,762000.0,785000.0,2291.0,119.74,-522,1216,-685
2010-05-27,771000.0,785000.0,1819.0,119.74,29,398,-409
2010-05-28,786000.0,787000.0,2054.0,120.05,-348,-140,493
2010-05-31,793000.0,787000.0,2365.0,120.05,-881,-24,1022
2010-06-01,787000.0,789000.0,1503.0,120.35,-97,-422,546
2010-06-03,789000.0,791000.0,6863.0,120.66,412,242,-456
2010-06-04,793000.0,781000.0,2990.0,119.13,1177,-411,-569
2010-06-07,779000.0,777000.0,1295.0,118.52,-105,100,-41
2010-06-08,783000.0,782000.0,1772.0,119.29,508,-615,58
2010-06-09,777000.0,776000.0,2161.0,118.37,812,-287,-287
2010-06-10,779000.0,768000.0,2583.0,117.15,1141,-1033,-80
2010-06-11,774000.0,776000.0,1770.0,118.37,355,2,205
2010-06-14,777000.0,786000.0,2628.0,119.9,-55,36,477
2010-06-15,790000.0,786000.0,1246.0,119.9,-174,170,-1
2010-06-16,789000.0,790000.0,1178.0,120.51,-457,74,392
2010-06-17,784000.0,787000.0,3754.0,120.05,-177,-1954,2194
2010-06-18,787000.0,800000.0,7181.0,122.03,-343,-4580,4970
2010-06-21,805000.0,799000.0,4307.0,121.88,-104,-2797,2899
2010-06-22,798000.0,800000.0,2111.0,122.03,-265,-835,1099
2010-06-23,800000.0,802000.0,2093.0,122.34,179,-1001,824
2010-06-24,805000.0,803000.0,1157.0,122.49,-246,57,209
2010-06-25,802000.0,807000.0,1873.0,123.1,-604,485,144
2010-06-28,809000.0,810000.0,733.0,123.56,-416,199,173
2010-06-29,810000.0,801000.0,862.0,122.18,-120,3,104
2010-06-30,791000.0,793000.0,1408.0,120.96,-265,-97,382
2010-07-01,792000.0,793000.0,2646.0,120.96,-1479,238,1139
2010-07-02,793000.0,791000.0,1711.0,120.66,-637,-272,921
2010-07-05,793000.0,786000.0,1099.0,119.9,-315,-336,661
2010-07-06,783000.0,785000.0,1983.0,119.74,-455,-276,742
2010-07-07,785000.0,774000.0,1776.0,118.07,463,-77,-393
2010-07-08,777000.0,781000.0,864.0,119.13,0,-216,101
2010-07-09,778000.0,793000.0,1488.0,120.96,-532,-171,657
2010-07-12,791000.0,793000.0,1078.0,120.96,-115,-332,474
2010-07-13,796000.0,793000.0,1285.0,120.96,-252,-320,418
2010-07-14,792000.0,796000.0,2376.0,121.42,-680,-500,1174
2010-07-15,794000.0,796000.0,1856.0,121.42,-246,-778,993
2010-07-16,795000.0,793000.0,1983.0,120.96,-181,-68,295
2010-07-19,786000.0,787000.0,696.0,120.05,-22,-12,120
2010-07-20,785000.0,788000.0,1636.0,120.2,314,-127,19
2010-07-21,794000.0,784000.0,1215.0,119.59,439,38,-404
2010-07-22,781000.0,787000.0,875.0,120.05,-81,-78,20
2010-07-23,783000.0,785000.0,607.0,119.74,-62,87,-9
2010-07-26,786000.0,780000.0,862.0,118.98,365,-68,-257
2010-07-27,781000.0,774000.0,3068.0,118.07,1114,-49,-1029
2010-07-28,774000.0,781000.0,1846.0,119.13,-170,-397,407
2010-07-29,781000.0,790000.0,1591.0,120.51,-1167,900,253
2010-07-30,793000.0,783000.0,700.0,119.44,-254,78,174
2010-08-02,792000.0,789000.0,1362.0,120.35,-837,-140,1046
2010-08-03,785000.0,784000.0,1867.0,119.59,1020,-133,-883
2010-08-04,782000.0,785000.0,1127.0,119.74,-46,94,10
2010-08-05,782000.0,785000.0,1100.0,119.74,447,-522,43
2010-08-06,782000.0,788000.0,796.0,120.2,-94,-28,125
2010-08-09,788000.0,783000.0,750.0,119.44,395,-160,1
2010-08-10,782000.0,787000.0,2835.0,120.05,-491,-1837,2372
2010-08-11,792000.0,779000.0,936.0,118.83,253,262,-387
2010-08-12,779000.0,777000.0,1291.0,118.52,-116,-118,387
2010-08-13,777000.0,774000.0,1311.0,118.07,-43,-186,290
2010-08-16,775000.0,773000.0,950.0,117.91,160,-186,30
2010-08-17,771000.0,777000.0,386.0,118.52,-26,-70,-12
2010-08-18,773000.0,775000.0,573.0,118.22,71,-92,31
2010-08-19,773000.0,783000.0,886.0,119.44,-433,-116,314
2010-08-20,785000.0,778000.0,592.0,118.68,-129,107,4
2010-08-23,774000.0,777000.0,632.0,118.52,-92,-36,-29
2010-08-24,774000.0,772000.0,695.0,117.76,74,-44,-97
2010-08-25,773000.0,771000.0,435.0,117.61,71,42,-115
2010-08-26,771000.0,769000.0,565.0,117.3,-65,-17,28
2010-08-27,771000.0,746000.0,2967.0,113.79,2093,-1462,-494
2010-08-30,750000.0,749000.0,1504.0,114.25,413,-484,35
2010-08-31,747000.0,745000.0,692.0,113.64,118,-92,42
2010-09-01,755000.0,764000.0,1505.0,116.54,-915,46,677
2010-09-02,760000.0,778000.0,1949.0,118.68,-579,-267,1136
2010-09-03,774000.0,779000.0,906.0,118.83,-423,273,301
2010-09-06,775000.0,760000.0,1979.0,115.93,563,-247,-319
2010-09-07,756000.0,755000.0,1178.0,115.17,268,71,-237
2010-09-08,751000.0,759000.0,945.0,115.78,-377,261,105
2010-09-09,756000.0,750000.0,1642.0,114.4,546,3,-454
2010-09-10,751000.0,748000.0,2526.0,114.1,1154,-1233,57
2010-09-13,748000.0,746000.0,2812.0,113.79,1440,-1631,261
2010-09-14,747000.0,743000.0,2613.0,113.34,1128,-1781,701
2010-09-15,745000.0,756000.0,3680.0,115.32,414,-1690,1111
2010-09-16,756000.0,759000.0,2968.0,115.78,-355,-546,895
2010-09-17,761000.0,761000.0,4082.0,116.08,-374,-177,493
2010-09-20,770000.0,761000.0,2278.0,116.08,-317,-1091,1493
2010-09-24,767000.0,765000.0,2593.0,116.69,-378,-1414,1787
2010-09-27,765000.0,758000.0,1735.0,115.63,-194,-833,922
2010-09-28,753000.0,755000.0,2234.0,115.17,622,-705,34
2010-09-29,754000.0,766000.0,1737.0,116.85,-355,-281,632
2010-09-30,765000.0,770000.0,1386.0,117.46,-449,44,419
2010-10-01,766000.0,771000.0,1592.0,117.61,-631,-228,874
2010-10-04,771000.0,778000.0,2088.0,118.68,-770,-233,1113
2010-10-05,778000.0,792000.0,2641.0,120.81,-1213,120,1069
2010-10-06,788000.0,784000.0,1149.0,119.59,-277,-101,482
2010-10-07,790000.0,784000.0,2477.0,119.59,-285,-612,1016
2010-10-08,789000.0,786000.0,1869.0,119.9,-489,-892,1408
2010-10-11,791000.0,782000.0,1011.0,119.29,-42,-28,47
2010-10-12,780000.0,776000.0,1371.0,118.37,-152,-455,745
2010-10-13,776000.0,788000.0,1505.0,120.2,-863,418,294
2010-10-14,782000.0,802000.0,5130.0,122.34,-2299,2467,-271
2010-10-15,815000.0,799000.0,1104.0,121.88,263,-569,205
2010-10-18,802000.0,785000.0,1474.0,119.74,147,-177,225
2010-10-19,785000.0,774000.0,1495.0,118.07,993,-933,42
2010-10-20,774000.0,775000.0,1844.0,118.22,374,-397,-30
2010-10-21,771000.0,765000.0,2696.0,116.69,1046,-729,-200
2010-10-22,763000.0,767000.0,867.0,117.0,147,-397,173
2010-10-25,769000.0,785000.0,1147.0,119.74,-520,562,-169
2010-10-26,785000.0,792000.0,2130.0,120.81,-575,-3,349
2010-10-27,794000.0,789000.0,1298.0,120.35,-259,-89,500
2010-10-28,786000.0,778000.0,1169.0,118.68,323,-679,361
2010-10-29,779000.0,771000.0,1664.0,117.61,-39,-289,375
2010-11-01,772000.0,767000.0,1708.0,117.0,646,-402,-315
2010-11-02,769000.0,761000.0,1468.0,116.08,491,-19,-368
2010-11-03,761000.0,762000.0,2101.0,116.24,58,28,-290
2010-11-04,767000.0,774000.0,723.0,118.07,-123,-96,200
2010-11-05,777000.0,784000.0,2189.0,119.59,-743,420,204
2010-11-08,782000.0,790000.0,1077.0,120.51,-286,236,61
2010-11-09,789000.0,800000.0,2981.0,122.03,-678,-576,1334
2010-11-10,800000.0,809000.0,3168.0,123.4,-1514,-277,1768
2010-11-11,809000.0,800000.0,3911.0,122.03,-400,587,-497
2010-11-12,813000.0,793000.0,1408.0,120.96,-511,107,421
2010-11-15,799000.0,786000.0,747.0,119.9,55,-168,124
2010-11-16,781000.0,783000.0,1388.0,119.44,-153,267,201
2010-11-17,786000.0,791000.0,950.0,120.66,-260,92,300
2010-11-18,790000.0,821000.0,2935.0,125.24,-873,326,265
2010-11-19,821000.0,826000.0,1670.0,126.0,-20,95,201
2010-11-22,820000.0,821000.0,2294.0,125.24,115,-1226,1041
2010-11-23,826000.0,813000.0,1003.0,124.01,-41,-42,253
2010-11-24,795000.0,797000.0,2099.0,121.57,-47,-399,420
2010-11-25,798000.0,815000.0,961.0,124.32,-163,19,38
2010-11-26,815000.0,805000.0,1215.0,122.79,-722,169,249
2010-11-29,806000.0,816000.0,2455.0,124.47,-621,866,-483
2010-11-30,813000.0,827000.0,2207.0,126.15,-471,172,397
2010-12-01,822000.0,822000.0,1110.0,125.39,72,297,-305
2010-12-02,812000.0,829000.0,1535.0,126.46,-398,403,182
2010-12-03,825000.0,839000.0,1414.0,127.98,-512,-32,285
2010-12-06,832000.0,835000.0,926.0,127.37,-283,-108,381
2010-12-07,835000.0,863000.0,3556.0,131.64,-751,130,640
2010-12-08,851000.0,862000.0,1429.0,131.49,-382,129,385
2010-12-09,853000.0,849000.0,4612.0,129.51,875,-2964,1942
2010-12-10,849000.0,856000.0,5046.0,130.57,-1263,-92,807
2010-12-13,862000.0,858000.0,1076.0,130.88,-448,171,304
2010-12-14,848000.0,852000.0,1172.0,129.96,-369,24,602
2010-12-15,851000.0,863000.0,1362.0,131.64,-766,-33,925
2010-12-16,863000.0,904000.0,4557.0,137.9,-1332,-530,1824
2010-12-17,896000.0,915000.0,3136.0,139.57,-182,-501,701
2010-12-20,912000.0,917000.0,2675.0,139.88,-581,-362,1056
2010-12-21,923000.0,917000.0,4315.0,139.88,-512,24,225
2010-12-22,917000.0,945000.0,4403.0,144.15,-619,-524,1364
2010-12-23,951000.0,945000.0,3511.0,144.15,663,-579,-237
2010-12-24,948000.0,949000.0,1135.0,144.76,-172,-5,134
2010-12-27,948000.0,940000.0,1320.0,143.39,-4,335,-421
2010-12-28,940000.0,944000.0,1750.0,144.0,-450,675,-297
2010-12-29,927000.0,939000.0,1216.0,143.23,-232,249,27
2010-12-30,938000.0,960000.0,2876.0,146.44,-461,1426,-1035
2011-01-03,952000.0,927000.0,3111.0,20.13,948,-891,-15
2011-01-04,917000.0,937000.0,2216.0,20.35,-503,182,487
2011-01-05,937000.0,939000.0,1806.0,20.39,-97,84,-47
2011-01-06,922000.0,928000.0,2403.0,20.15,-434,-112,666
2011-01-07,922000.0,949000.0,1869.0,20.61,-119,319,-304
2011-01-10,937000.0,939000.0,1347.0,20.39,183,0,-283
2011-01-11,926000.0,937000.0,1997.0,20.35,-724,-19,800
2011-01-12,925000.0,922000.0,1827.0,20.02,662,-169,-264
2011-01-13,910000.0,904000.0,4789.0,19.63,38,-1104,1140
2011-01-14,900000.0,913000.0,1892.0,19.83,-538,228,289
2011-01-17,897000.0,908000.0,1141.0,19.72,-147,-76,330
2011-01-18,896000.0,900000.0,983.0,19.55,43,-285,326
2011-01-19,904000.0,908000.0,1437.0,19.72,-92,-201,248
2011-01-20,908000.0,908000.0,1219.0,19.72,-204,67,216
2011-01-21,908000.0,907000.0,1176.0,19.7,-628,-115,655
2011-01-24,896000.0,895000.0,1517.0,19.44,-81,-188,482
2011-01-25,896000.0,922000.0,2187.0,20.02,-1051,583,302
2011-01-26,907000.0,922000.0,1010.0,20.02,-311,568,-273
2011-01-27,922000.0,918000.0,1153.0,19.94,62,-480,517
2011-01-28,913000.0,910000.0,1139.0,19.76,53,-168,138
2011-01-31,910000.0,886000.0,3597.0,19.24,417,-105,-408
2011-02-01,886000.0,892000.0,4058.0,19.37,-816,1265,-116
2011-02-07,910000.0,922000.0,2612.0,20.02,-1097,-516,1625
2011-02-08,914000.0,924000.0,2609.0,20.07,-386,-393,800
2011-02-09,920000.0,926000.0,790.0,20.11,-162,-16,185
2011-02-10,924000.0,914000.0,2324.0,19.85,-70,8,-106
2011-02-11,915000.0,919000.0,1367.0,19.96,-439,400,146
2011-02-14,910000.0,905000.0,921.0,19.66,168,26,-151
2011-02-15,901000.0,902000.0,1217.0,19.59,1,-343,368
2011-02-16,909000.0,924000.0,2185.0,20.07,-922,506,71
2011-02-17,924000.0,922000.0,1834.0,20.02,-620,801,-138
2011-02-18,938000.0,929000.0,1328.0,20.18,-61,423,-284
2011-02-21,915000.0,920000.0,840.0,19.98,116,-174,250
2011-02-22,924000.0,904000.0,1424.0,19.63,-53,76,-17
2011-02-23,904000.0,916000.0,1284.0,19.89,-406,381,-240
2011-02-24,922000.0,910000.0,1263.0,19.76,-494,245,-12
2011-02-25,903000.0,920000.0,1712.0,19.98,-340,830,-268
2011-02-28,921000.0,919000.0,2722.0,19.96,-303,450,13
2011-03-02,907000.0,911000.0,3932.0,19.79,48,11,5
2011-03-03,912000.0,904000.0,5787.0,19.63,89,-1773,1609
2011-03-04,907000.0,910000.0,3862.0,19.76,33,232,-494
2011-03-07,903000.0,900000.0,1044.0,19.55,-13,405,-186
2011-03-08,905000.0,907000.0,3045.0,19.7,-199,532,-606
2011-03-09,910000.0,924000.0,1395.0,20.07,-384,362,26
2011-03-10,936000.0,929000.0,3225.0,20.18,-288,1511,-1454
2011-03-11,937000.0,925000.0,1500.0,20.09,-356,659,-246
2011-03-14,910000.0,934000.0,2031.0,20.29,-889,819,112
2011-03-15,908000.0,905000.0,2362.0,19.66,-413,548,24
2011-03-16,920000.0,944000.0,2252.0,20.5,-1543,874,395
2011-03-17,945000.0,957000.0,3340.0,20.78,-1172,670,283
2011-03-18,944000.0,971000.0,2694.0,21.09,-1198,688,434
2011-03-21,971000.0,995000.0,1539.0,21.61,-404,114,206
2011-03-22,1006000.0,1023000.0,3409.0,22.22,-1313,244,803
2011-03-23,1023000.0,1028000.0,1949.0,22.33,-359,8,119
2011-03-24,1029000.0,1037000.0,1933.0,22.52,-666,213,290
2011-03-25,1026000.0,1070000.0,2400.0,23.24,-927,579,193
2011-03-28,1069000.0,1056000.0,1668.0,22.93,-119,484,-376
2011-03-29,1056000.0,1051000.0,1437.0,22.83,-304,-6,240
2011-03-30,1043000.0,1044000.0,2714.0,22.67,8,255,-273
2011-03-31,1045000.0,1074000.0,4401.0,23.33,392,539,-885
2011-04-01,1078000.0,1071000.0,2419.0,23.26,-12,1041,-1235
2011-04-04,1057000.0,1088000.0,4335.0,23.63,-467,1661,-1291
2011-04-05,1080000.0,1079000.0,4300.0,23.43,-24,860,-862
2011-04-06,1076000.0,1076000.0,1660.0,23.37,-22,267,-183
2011-04-07,1087000.0,1057000.0,2699.0,22.96,-71,919,-802
2011-04-08,1041000.0,1052000.0,1941.0,22.85,-81,499,-510
2011-04-11,1043000.0,1041000.0,1360.0,22.61,-20,244,-465
2011-04-12,1031000.0,1015000.0,2046.0,22.04,140,408,-367
2011-04-13,1010000.0,1025000.0,1420.0,22.26,-137,259,-65
2011-04-14,1020000.0,1036000.0,2989.0,22.5,-289,296,-111
2011-04-15,1026000.0,1055000.0,1372.0,22.91,-156,602,-519
2011-04-18,1080000.0,1055000.0,2863.0,22.91,-188,2414,-2093
2011-04-19,1054000.0,1049000.0,2133.0,22.78,74,1185,-1292
2011-04-20,1045000.0,1047000.0,3053.0,22.74,-121,1174,-1281
2011-04-21,1046000.0,1060000.0,1789.0,23.02,-777,282,165
2011-04-22,1060000.0,1095000.0,3219.0,23.78,-648,1714,-1115
2011-04-25,1094000.0,1123000.0,3018.0,24.39,-158,806,-559
2011-04-26,1131000.0,1119000.0,2435.0,24.3,-270,581,-439
2011-04-27,1120000.0,1140000.0,3301.0,24.76,-336,29,275
2011-04-28,1142000.0,1140000.0,4635.0,24.76,-47,45,202
2011-04-29,1130000.0,1148000.0,2357.0,24.93,-518,931,-434
2011-05-02,1142000.0,1150000.0,3340.0,24.98,-41,1115,-1219
2011-05-03,1142000.0,1142000.0,3434.0,24.8,-63,199,-101
2011-05-04,1136000.0,1143000.0,4668.0,24.82,-513,434,-9
2011-05-06,1125000.0,1112000.0,4219.0,24.15,-19,688,-594
2011-05-09,1091000.0,1071000.0,3012.0,23.26,86,460,-621
2011-05-11,1056000.0,1054000.0,3462.0,22.89,432,448,-767
2011-05-12,1055000.0,1055000.0,3282.0,22.91,-103,470,-296
2011-05-13,1055000.0,1064000.0,2612.0,23.11,-335,1894,-1524
2011-05-16,1054000.0,1080000.0,2313.0,23.46,-264,654,-446
2011-05-17,1080000.0,1079000.0,1339.0,23.43,24,124,-150
2011-05-18,1081000.0,1092000.0,2842.0,23.72,26,-398,369
2011-05-19,1084000.0,1092000.0,2380.0,23.72,-25,718,-677
2011-05-20,1092000.0,1100000.0,2065.0,23.89,-228,880,-828
2011-05-23,1106000.0,1078000.0,2776.0,23.41,329,933,-1280
2011-05-24,1078000.0,1060000.0,3545.0,23.02,246,689,-920
2011-05-25,1071000.0,1060000.0,4230.0,23.02,1169,437,-1549
2011-05-26,1075000.0,1108000.0,3890.0,24.06,1184,-86,-1202
2011-05-27,1100000.0,1128000.0,4016.0,24.5,-339,1549,-1123
2011-05-30,1134000.0,1127000.0,1448.0,24.48,-41,458,-424
2011-05-31,1127000.0,1158000.0,6073.0,25.15,-131,144,-518
2011-06-01,1149000.0,1160000.0,2387.0,25.19,211,1227,-1485
2011-06-02,1150000.0,1120000.0,3061.0,24.32,739,-162,-356
2011-06-03,1119000.0,1163000.0,4452.0,25.26,-859,568,-391
2011-06-07,1149000.0,1165000.0,6915.0,25.3,330,3555,-4021
2011-06-08,1168000.0,1190000.0,3621.0,25.84,-266,499,-140
2011-06-09,1190000.0,1180000.0,6684.0,25.63,477,-1403,397
2011-06-10,1188000.0,1220000.0,4624.0,26.5,-423,948,-312
2011-06-13,1224000.0,1202000.0,4005.0,26.11,289,1301,-2051
2011-06-14,1208000.0,1210000.0,4568.0,26.28,160,-123,-142
2011-06-15,1209000.0,1247000.0,2883.0,27.08,-479,233,-252
2011-06-16,1265000.0,1259000.0,2297.0,27.34,-254,557,-165
2011-06-17,1248000.0,1302000.0,3627.0,28.28,-459,-173,145
2011-06-20,1304000.0,1302000.0,2943.0,28.28,109,1209,-1476
2011-06-21,1313000.0,1298000.0,1674.0,28.19,-408,490,-206
2011-06-22,1311000.0,1307000.0,1989.0,28.39,-68,536,-532
2011-06-23,1312000.0,1269000.0,1901.0,27.56,201,-185,82
2011-06-24,1264000.0,1303000.0,2177.0,28.3,-641,92,465
2011-06-27,1303000.0,1280000.0,1217.0,27.8,256,41,-72
2011-06-28,1310000.0,1280000.0,1459.0,27.8,-363,-298,375
2011-06-29,1290000.0,1298000.0,1646.0,28.19,-480,309,103
2011-06-30,1278000.0,1320000.0,3369.0,28.67,-961,1915,-901
2011-07-01,1327000.0,1337000.0,1036.0,29.04,-147,398,-290
2011-07-04,1359000.0,1375000.0,2060.0,29.86,-263,934,-687
2011-07-05,1390000.0,1364000.0,1713.0,29.62,597,272,-905
2011-07-06,1367000.0,1365000.0,1442.0,29.65,-153,30,124
2011-07-07,1366000.0,1345000.0,2763.0,29.21,629,-454,-182
2011-07-08,1339000.0,1339000.0,1988.0,29.08,142,-14,-20
2011-07-11,1339000.0,1360000.0,2899.0,29.54,-471,92,394
2011-07-12,1345000.0,1369000.0,1666.0,29.73,17,36,-162
2011-07-13,1357000.0,1348000.0,1816.0,29.28,325,85,-600
2011-07-14,1364000.0,1340000.0,2239.0,29.1,186,-320,354
2011-07-15,1340000.0,1364000.0,1719.0,29.62,-337,393,447
2011-07-18,1364000.0,1331000.0,1924.0,28.91,244,213,-234
2011-07-19,1339000.0,1381000.0,3282.0,29.99,-813,591,617
2011-07-20,1383000.0,1460000.0,3582.0,31.71,-687,219,214
2011-07-21,1490000.0,1458000.0,2420.0,31.67,784,-340,-883
2011-07-22,1447000.0,1460000.0,2207.0,31.71,400,-341,-437
2011-07-25,1470000.0,1458000.0,2258.0,31.67,-19,643,-570
2011-07-26,1448000.0,1458000.0,3577.0,31.67,157,657,-1044
2011-07-27,1458000.0,1458000.0,2842.0,31.67,44,72,-144
2011-07-28,1431000.0,1460000.0,3016.0,31.71,167,507,-827
2011-07-29,1468000.0,1449000.0,1984.0,31.47,92,437,-946
2011-08-01,1449000.0,1450000.0,1904.0,31.49,238,-55,-365
2011-08-02,1450000.0,1452000.0,2426.0,31.54,-349,1185,-645
2011-08-03,1431000.0,1415000.0,2212.0,30.73,340,300,-317
2011-08-04,1416000.0,1378000.0,2158.0,29.93,149,-24,-257
2011-08-05,1379000.0,1370000.0,4298.0,29.75,-1027,1741,-820
2011-08-08,1370000.0,1350000.0,3945.0,29.32,-1190,1136,-339
2011-08-09,1348000.0,1303000.0,5251.0,28.3,-434,1794,-1510
2011-08-10,1343000.0,1275000.0,5247.0,27.69,1113,76,-978
2011-08-11,1249000.0,1248000.0,3172.0,27.1,286,-774,577
2011-08-12,1265000.0,1300000.0,2849.0,28.23,-291,281,-1
2011-08-16,1306000.0,1320000.0,4128.0,28.67,289,-2088,-79
2011-08-17,1310000.0,1298000.0,1635.0,28.19,209,-270,14
2011-08-18,1286000.0,1321000.0,3945.0,28.69,-420,1895,-1381
2011-08-19,1315000.0,1310000.0,1896.0,28.45,-317,563,-844
2011-08-22,1320000.0,1258000.0,2179.0,27.32,431,-140,-443
2011-08-23,1228000.0,1215000.0,4141.0,26.39,786,-648,91
2011-08-24,1197000.0,1162000.0,7330.0,25.24,1404,-2369,996
2011-08-25,1160000.0,1184000.0,3048.0,25.71,-639,876,-435
2011-08-26,1168000.0,1168000.0,1753.0,25.37,-37,207,-154
2011-08-29,1171000.0,1156000.0,2966.0,25.11,-22,-1051,903
2011-08-30,1158000.0,1235000.0,3190.0,26.82,-462,613,-244
2011-08-31,1235000.0,1270000.0,2354.0,27.58,-362,-159,436
2011-09-01,1250000.0,1246000.0,2974.0,27.06,198,-655,496
2011-09-02,1209000.0,1220000.0,2655.0,26.5,260,-337,184
2011-09-05,1201000.0,1196000.0,3596.0,25.98,-232,-722,802
2011-09-06,1193000.0,1184000.0,3617.0,25.71,187,-408,1132
2011-09-07,1197000.0,1259000.0,2924.0,27.34,-666,-503,891
2011-09-08,1270000.0,1297000.0,3104.0,28.17,-563,210,394
2011-09-09,1295000.0,1278000.0,1537.0,27.76,-144,334,-207
2011-09-14,1278000.0,1286000.0,1907.0,27.93,-769,435,14
2011-09-15,1315000.0,1292000.0,2804.0,28.06,-439,-998,1396
2011-09-16,1290000.0,1330000.0,21575.0,28.89,-542,-602,731
2011-09-19,1312000.0,1297000.0,1854.0,28.17,350,-158,25
2011-09-20,1300000.0,1261000.0,2742.0,27.39,286,-588,-66
2011-09-21,1246000.0,1220000.0,3857.0,26.5,1051,-899,-193
2011-09-22,1217000.0,1180000.0,4141.0,25.63,714,504,-688
2011-09-23,1140000.0,1110000.0,4397.0,24.11,-193,1241,-918
2011-09-26,1128000.0,1146000.0,3022.0,24.89,-1413,1645,-481
2011-09-27,1146000.0,1180000.0,2525.0,25.63,-611,960,-972
2011-09-28,1179000.0,1152000.0,1835.0,25.02,113,464,-195
2011-09-29,1167000.0,1158000.0,1692.0,25.15,42,33,-32
2011-09-30,1194000.0,1188000.0,1882.0,25.8,-462,176,420
2011-10-04,1179000.0,1188000.0,2109.0,25.8,-291,972,-639
2011-10-05,1199000.0,1250000.0,5324.0,27.15,-1525,936,255
2011-10-06,1289000.0,1271000.0,3443.0,27.6,16,-28,-77
2011-10-07,1277000.0,1253000.0,2798.0,27.21,-167,551,-343
2011-10-10,1238000.0,1226000.0,920.0,26.63,157,-69,63
2011-10-11,1227000.0,1277000.0,1788.0,27.73,-368,153,208
2011-10-12,1297000.0,1222000.0,1493.0,26.54,693,-444,-38
2011-10-13,1230000.0,1266000.0,2804.0,27.5,-720,-770,1567
2011-10-14,1262000.0,1276000.0,1160.0,27.71,-274,192,251
2011-10-17,1294000.0,1302000.0,1942.0,28.28,-291,-905,912
2011-10-18,1320000.0,1295000.0,1664.0,28.13,-66,340,226
2011-10-19,1290000.0,1300000.0,1130.0,28.23,-93,114,-58
2011-10-20,1300000.0,1305000.0,2196.0,28.34,-145,53,237
2011-10-21,1295000.0,1298000.0,1483.0,28.19,-87,146,366
2011-10-24,1295000.0,1310000.0,2154.0,28.45,-389,538,-134
2011-10-25,1300000.0,1280000.0,1083.0,27.8,212,-249,20
2011-10-26,1303000.0,1331000.0,1621.0,28.91,-535,256,154
2011-10-27,1331000.0,1349000.0,1664.0,29.3,-165,278,41
2011-10-28,1341000.0,1307000.0,2734.0,28.39,428,-562,267
2011-10-31,1302000.0,1250000.0,2484.0,27.15,861,-742,317
2011-11-01,1267000.0,1280000.0,1753.0,27.8,-264,-102,541
2011-11-02,1303000.0,1331000.0,4002.0,28.91,-830,25,1443
2011-11-03,1317000.0,1305000.0,2618.0,28.34,70,334,-84
2011-11-04,1297000.0,1305000.0,1555.0,28.34,167,-335,12
2011-11-07,1306000.0,1305000.0,1238.0,28.34,-106,253,-174
2011-11-08,1327000.0,1305000.0,1242.0,28.34,-37,169,-280
2011-11-09,1305000.0,1300000.0,1376.0,28.23,-43,-81,-254
2011-11-10,1300000.0,1305000.0,3363.0,28.34,-235,513,501
2011-11-11,1302000.0,1321000.0,2528.0,28.69,16,7,118
2011-11-14,1307000.0,1312000.0,1328.0,28.49,91,-317,597
2011-11-15,1320000.0,1322000.0,2313.0,28.71,-214,-32,778
